Households,Longitude,Latitude,ViableDemand,Year of Electrification,NPV_grid,NPV_temp
187.58620689655174,-16.459794852,15.7204712806,48.828125,6,193775.8933868724,579694.5997096188
198.44827586206898,-16.5240428346,15.723018035,48.828125,6,204640.60468117776,613261.4745089809
140.86206896551724,-16.4243102193,15.710180294,48.828125,6,150312.44882135437,435303.75731871184
73.10344827586208,-16.4080918389,15.7050334421,48.828125,7,86280.14114523376,225910.39547507203
350.17241379310343,-16.4531526672,15.7308213455,48.828125,7,401820.39356559876,1082132.1066270547
51.896551724137936,-16.502803344,15.7194443112,48.828125,7,67049.6288481024,160375.0684858412
93.10344827586208,-16.4790147363,15.7282309584,48.828125,7,120531.89040251375,287716.0697088181
115.3448275862069,-16.3858526982,15.6766900108,48.828125,7,155730.1788971519,356448.24191703583
51.896551724137936,-16.3715314843,15.6742995646,61.03515625,8,75527.65671734216,165919.89848434174
51.896551724137936,-16.4967119625,15.7164780284,61.03515625,8,76609.75693326126,165919.89848434174
51.896551724137936,-16.4492465675,15.7084658323,61.03515625,8,83003.97650717614,165919.89848434174
93.10344827586208,-16.4686014947,15.7352632848,61.03515625,8,145306.586798026,297663.60525430075
51.896551724137936,-16.3845206448,15.7040953473,61.03515625,8,88149.37758987585,165919.89848434174
51.896551724137936,-16.4680162068,15.7343554814,61.03515625,8,64364.07847196868,165919.89848434174
40.17241379310345,-16.4715416795,15.7379548874,61.03515625,8,59921.096831800634,128436.33337824457
51.896551724137936,-16.4502170868,15.7060680361,61.03515625,9,92921.75050593902,165919.89848434174
18.96551724137931,-16.5240730972,15.7270829964,61.03515625,9,38289.4514644872,60635.178848098294
92.75862068965517,-16.5355146586,15.7039230615,61.03515625,9,168684.664288188,296561.1474570626
51.896551724137936,-16.5180719037,15.7069454032,61.03515625,9,98765.3568405334,165919.89848434174
51.896551724137936,-16.3736585441,15.7002182572,61.03515625,9,100612.4186665261,165919.89848434174
51.896551724137936,-16.4485238416,15.7002534149,61.03515625,9,105080.80451380959,165919.89848434174
51.896551724137936,-16.3677754624,15.6995569472,61.03515625,9,108122.5091398062,165919.89848434174
51.896551724137936,-16.4583518928,15.7500020513,61.03515625,9,110296.50683853842,165919.89848434174
124.48275862068967,-16.5728052752,15.6915622945,61.03515625,9,244727.00144005346,397987.26480297244
51.896551724137936,-16.5619719209,15.7082333268,61.03515625,9,97154.42570238313,165919.89848434174
34.13793103448276,-16.5620746935,15.7178084835,76.2939453125,10,72512.30387601047,113702.6090515898
42.758620689655174,-16.4430812866,15.7513916536,76.2939453125,10,96041.46857380585,142415.38911512255
51.896551724137936,-16.4335391924,15.6925578733,76.2939453125,10,115986.24395959187,172850.93598246732
51.896551724137936,-16.4482237219,15.6970619073,76.2939453125,10,116772.66816637844,172850.93598246732
15.689655172413794,-16.483351832,15.7152842902,76.2939453125,10,40838.66382268044,13684.760906443918
51.896551724137936,-16.3861309094,15.6555590735,76.2939453125,10,123113.07083928613,172850.93598246732
51.896551724137936,-16.387850462,15.6543524771,76.2939453125,10,76457.7272040064,172850.93598246732
51.896551724137936,-16.4199572101,15.7299146776,76.2939453125,10,123694.70569223122,172850.93598246732
51.896551724137936,-16.4197805503,15.7359338025,76.2939453125,10,86170.14966445864,172850.93598246732
135.86206896551724,-16.5278745717,15.7904079948,76.2939453125,10,332180.46094088664,452513.4138012766
34.310344827586206,-16.510894045,15.7386227027,76.2939453125,10,81906.85193999605,114276.86465286044
51.896551724137936,-16.4666907788,15.7736088779,76.2939453125,10,132405.68037599436,172850.93598246732
51.896551724137936,-16.5853575081,15.668259059,76.2939453125,10,135625.08551423345,172850.93598246732
51.896551724137936,-16.5788013726,15.6657599301,76.2939453125,10,87969.90378450206,172850.93598246732
29.82758620689655,-16.5824494912,15.6726573569,76.2939453125,10,44804.769703114085,99346.2190198234
59.13793103448276,-16.5324402519,15.7789468152,76.2939453125,10,92900.88885099036,196969.67123583483
10.862068965517242,-16.5750241061,15.6847262284,76.2939453125,10,22871.86870127916,9474.065242922714
51.896551724137936,-16.3919766368,15.6477245047,76.2939453125,10,90341.14602402312,172850.93598246732
51.03448275862069,-16.4286317959,15.7468905734,76.2939453125,10,104295.1458028102,169979.65797611405
51.896551724137936,-16.424869975,15.7559545494,76.2939453125,10,95310.60764133724,172850.93598246732
34.13793103448276,-16.4318918622,15.7540432664,76.2939453125,10,62717.14707349106,113702.6090515898
51.896551724137936,-16.5713073433,15.6636715005,76.2939453125,10,105989.14438873345,172850.93598246732
63.44827586206897,-16.5455110695,15.7545065101,76.2939453125,10,132476.28280827968,211326.06126760124
51.896551724137936,-16.550022082,15.743051851,76.2939453125,10,101396.91157895132,172850.93598246732
69.3103448275862,-16.5001649958,15.7713810458,76.2939453125,10,155764.28011861953,230850.7517108035
35.17241379310345,-16.4455245849,15.7641855282,76.2939453125,10,82084.80014851922,117148.14265921373
62.758620689655174,-16.4198243353,15.6701694864,76.2939453125,10,148662.01824404008,209029.03886251862
51.896551724137936,-16.4506226649,15.6715718758,76.2939453125,10,132183.39703786827,172850.93598246732
17.586206896551726,-16.5486337799,15.7472213611,76.2939453125,10,28832.46092994488,15338.962774255822
51.896551724137936,-16.4466321816,15.6659731297,76.2939453125,10,88049.03676549435,172850.93598246732
27.586206896551726,-16.422524721,15.7594303959,76.2939453125,10,50989.74196950822,91880.89620330487
31.20689655172414,-16.5028032833,15.7791682283,76.2939453125,10,64801.30490282235,103940.26382998863
30.0,-16.5629671662,15.665051837,76.2939453125,10,63815.44347503656,99920.47462109406
42.241379310344826,-16.549432338,15.6651820605,76.2939453125,10,91161.10581008752,140692.6223113106
3.793103448275862,-16.3855668379,15.7020539479,76.2939453125,11,12380.60969151143,3308.403735623804
9.827586206896552,-16.377985877,15.6797592961,76.2939453125,11,31099.571111831116,8571.773315025312
8.10344827586207,-16.5190859081,15.7188639008,76.2939453125,11,26894.27254300459,7067.953435196308
40.17241379310345,-16.3951862662,15.7242372449,76.2939453125,11,119101.49564567373,133801.55509606274
50.689655172413794,-16.4035143319,15.6669161853,76.2939453125,11,149350.6292613408,168831.14677357272
30.344827586206897,-16.404779136,15.6796431242,76.2939453125,11,68810.35057496872,101068.98582363536
16.551724137931036,-16.4000049256,15.6547394798,76.2939453125,11,53823.393912794636,14436.670846358422
21.896551724137932,-16.4218786198,15.7737820274,76.2939453125,11,71210.42995016821,72930.46136137325
54.827586206896555,-16.4297819914,15.7993116625,76.2939453125,11,146254.19042137224,182613.28120406848
51.896551724137936,-16.4861327057,15.6625079785,76.2939453125,11,164681.36374316877,172850.93598246732
13.620689655172415,-16.4047785841,15.6766917468,76.2939453125,11,30364.92703045052,11880.177050649116
51.896551724137936,-16.3764042887,15.7379359447,76.2939453125,11,132573.89634383636,172850.93598246732
34.6551724137931,-16.4078993609,15.7937412458,76.2939453125,11,98999.7935795311,115425.37585540175
51.896551724137936,-16.384740448,15.8055471804,76.2939453125,11,138773.44109514658,172850.93598246732
40.17241379310345,-16.3876979041,15.7811354157,76.2939453125,11,110590.84922909921,133801.55509606274
29.82758620689655,-16.3930698137,15.7513917604,76.2939453125,11,96874.25559749341,99346.2190198234
8.965517241379311,-16.4666909354,15.6625079969,95.367431640625,12,31533.734712883164,9774.829218888513
12.758620689655173,-16.3894664349,15.7730412399,95.367431640625,12,45557.78918489847,13910.333888418267
10.517241379310345,-16.3808530975,15.7038300881,95.367431640625,12,40808.66798381679,11466.626583696141
13.620689655172415,-16.5444250715,15.6749523447,95.367431640625,12,53269.33545784834,14850.221313311395
15.344827586206897,-16.4738999747,15.6784299455,95.367431640625,12,59330.39616501415,16729.996163097647
22.758620689655174,-16.4994738908,15.7528105535,95.367431640625,12,85793.65077203425,79601.14530523725
20.517241379310345,-16.4851775896,15.6447388255,95.367431640625,12,80507.3925261466,71761.63857063056
6.8965517241379315,-16.4807593131,15.6453410978,95.367431640625,12,26982.26471887326,7519.099399145012
15.172413793103448,-16.481972793,15.6847257943,95.367431640625,12,53421.14935239977,16542.018678119024
18.27586206896552,-16.4528517558,15.7868589382,95.367431640625,13,82684.99661469698,19925.61340773428
13.965517241379311,-16.5430831142,15.723614413,95.367431640625,13,69078.35312557766,15226.176283268647
10.172413793103448,-16.3736299776,15.7458322905,95.367431640625,13,52833.16878283083,11090.671613738887
6.0344827586206895,-16.4886063516,15.6821346636,119.20928955078125,14,34390.31558250105,8224.014967814855
16.03448275862069,-16.5139118679,15.6513986899,119.20928955078125,14,103137.82158918386,21852.38262876519
6.0344827586206895,-16.5128756185,15.6501155106,119.20928955078125,14,20808.745038218247,8224.014967814855
8.620689655172415,-16.5153750806,15.6488532683,119.20928955078125,14,29068.89816793575,11748.592811164079
2.931034482758621,-16.5069633313,15.6486188163,119.20928955078125,15,20158.97926324899,3994.521555795787
